H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,33,Shrubland,"(np.float64(37.75758221971295), np.float64(22.465543211802565))",71,Shrubland,"(np.float64(37.751757893517), np.float64(22.46281402306512))",0.6897427275814145
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,106,Shrubland,"(np.float64(37.74736724761544), np.float64(22.45789253517793))",141,Shrubland,"(np.float64(37.73957161101471), np.float64(22.459771648734858))",0.8809587848800231
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,85,Shrubland,"(np.float64(37.749248953001825), np.float64(22.44876541218714))",118,Shrubland,"(np.float64(37.74494791211866), np.float64(22.442591181928663))",0.7238757065937275
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,36,Shrubland,"(np.float64(37.7551330158767), np.float64(22.451882354515693))",76,Shrubland,"(np.float64(37.751130658388206), np.float64(22.444738740279437))",0.7704922560121519
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,29,Shrubland,"(np.float64(37.76133069631598), np.float64(22.46169550309076))",37,Shrubland,"(np.float64(37.75596932938176), np.float64(22.46030853832255))",0.6074897411226174
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,88,Shrubland,"(np.float64(37.748980137946624), np.float64(22.446617853836365))",123,Shrubland,"(np.float64(37.74393985566167), np.float64(22.444201850691744))",0.5985827547684663
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,47,Shrubland,"(np.float64(37.75408762399538), np.float64(22.454268530461))",91,Shrubland,"(np.float64(37.74871132289143), np.float64(22.449033856980986))",0.7542539223229475
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.752135177804995), np.float64(22.452622540014517))",104,Shrubland,"(np.float64(37.74763606267064), np.float64(22.449033856980986))",0.5910939159169549
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,77,Grassland,"(np.float64(37.75099625086061), np.float64(22.45359741847638))",113,Shrubland,"(np.float64(37.745869563736484), np.float64(22.448573665905823))",0.7209802779676998
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,90,Shrubland,"(np.float64(37.74876508590247), np.float64(22.463986231998252))",132,Shrubland,"(np.float64(37.74279739167708), np.float64(22.460174315925627))",0.7426959740875195
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,51,Shrubland,"(np.float64(37.75337078384818), np.float64(22.436148506876343))",61,Shrubland,"(np.float64(37.752743548719394), np.float64(22.431584945380948))",0.4081503610924307
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,30,Shrubland,"(np.float64(37.76080800037532), np.float64(22.463529875848714))",38,Shrubland,"(np.float64(37.75570051432656), np.float64(22.464066765436407))",0.5688603880766214
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,81,Shrubland,"(np.float64(37.74978658311222), np.float64(22.449033856980986))",83,Shrubland,"(np.float64(37.74951776805702), np.float64(22.447020521027135))",0.1799267476810471
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,80,Shrubland,"(np.float64(37.74988433404138), np.float64(22.44805769409427))",124,Shrubland,"(np.float64(37.74414146695307), np.float64(22.44688629863021))",0.645717043267256
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,40,Shrubland,"(np.float64(37.75437884030518), np.float64(22.437680879241217))",51,Shrubland,"(np.float64(37.75337078384818), np.float64(22.436148506876343))",0.17536947126358943
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.75849619090062), np.float64(22.451771993878225))",47,Shrubland,"(np.float64(37.75408762399538), np.float64(22.454268530461))",0.5364974623881852
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,64,Shrubland,"(np.float64(37.75258225968627), np.float64(22.454617508693))",116,Grassland,"(np.float64(37.745485542229055), np.float64(22.456147644017925))",0.7991371224906375
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,84,Shrubland,"(np.float64(37.74938336052942), np.float64(22.45077874814099))",94,Shrubland,"(np.float64(37.74844250783623), np.float64(22.4479600778056))",0.269469342450105
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,102,Shrubland,"(np.float64(37.74529721072332), np.float64(22.463491296956185))",142,Shrubland,"(np.float64(37.73876516584912), np.float64(22.458429424765622))",0.8512799331889055
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,103,Shrubland,"(np.float64(37.74659745904828), np.float64(22.44235324222503))",107,Shrubland,"(np.float64(37.74672881185935), np.float64(22.446181631046365))",0.3377250939953704
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,55,Shrubland,"(np.float64(37.75328117882979), np.float64(22.43171916777787))",67,Shrubland,"(np.float64(37.75182957753172), np.float64(22.42557178199878))",0.5651995435488791
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,147,Shrubland,"(np.float64(37.73553938518675), np.float64(22.459234759147165))",150,Shrubland,"(np.float64(37.73392649485556), np.float64(22.456845600481927))",0.2764040113508677
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,84,Shrubland,"(np.float64(37.74938336052942), np.float64(22.45077874814099))",130,Shrubland,"(np.float64(37.74279739167708), np.float64(22.451986749713303))",0.7387003342357361
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,44,Shrubland,"(np.float64(37.75371000284641), np.float64(22.43044085923574))",57,Shrubland,"(np.float64(37.75301236377459), np.float64(22.433195614144026))",0.25481482653089127
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,125,Shrubland,"(np.float64(37.74396225691627), np.float64(22.448496967393293))",131,Shrubland,"(np.float64(37.74279739167708), np.float64(22.454536975254847))",0.5478272570574174
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,85,Shrubland,"(np.float64(37.749248953001825), np.float64(22.44876541218714))",95,Shrubland,"(np.float64(37.74806616675895), np.float64(22.453463196079458))",0.4343370714694413
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,36,Shrubland,"(np.float64(37.7551330158767), np.float64(22.451882354515693))",53,Shrubland,"(np.float64(37.753348382593586), np.float64(22.45074519254176))",0.22198658801754745
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,96,Shrubland,"(np.float64(37.74817369278103), np.float64(22.442322737134816))",104,Shrubland,"(np.float64(37.74763606267064), np.float64(22.449033856980986))",0.594468816441527
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,136,Shrubland,"(np.float64(37.74172213145629), np.float64(22.454939642445616))",140,Shrubland,"(np.float64(37.73957161101471), np.float64(22.45896631435332))",0.42771135164343993
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,128,Shrubland,"(np.float64(37.743603836842674), np.float64(22.454134308064077))",136,Shrubland,"(np.float64(37.74172213145629), np.float64(22.454939642445616))",0.22058578296028145
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,107,Shrubland,"(np.float64(37.74672881185935), np.float64(22.446181631046365))",113,Shrubland,"(np.float64(37.745869563736484), np.float64(22.448573665905823))",0.23138800723485145
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,35,Shrubland,"(np.float64(37.75610373690936), np.float64(22.449436524171755))",94,Shrubland,"(np.float64(37.74844250783623), np.float64(22.4479600778056))",0.8602308174129888
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,65,Shrubland,"(np.float64(37.752138714845195), np.float64(22.45894394395383))",116,Grassland,"(np.float64(37.745485542229055), np.float64(22.456147644017925))",0.7784840830613249
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.752135177804995), np.float64(22.452622540014517))",81,Shrubland,"(np.float64(37.74978658311222), np.float64(22.449033856980986))",0.4098479599058712
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,38,Shrubland,"(np.float64(37.75570051432656), np.float64(22.464066765436407))",99,Shrubland,"(np.float64(37.74817369278103), np.float64(22.467288102962566))",0.8823329797076755
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,137,Shrubland,"(np.float64(37.739780689390976), np.float64(22.462306960676745))",141,Shrubland,"(np.float64(37.73957161101471), np.float64(22.459771648734858))",0.22466923444216755
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,69,Shrubland,"(np.float64(37.751642062639554), np.float64(22.44213940898292))",86,Shrubland,"(np.float64(37.748800927909826), np.float64(22.443843924299948))",0.3492941458706897
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,29,Shrubland,"(np.float64(37.76133069631598), np.float64(22.46169550309076))",50,Shrubland,"(np.float64(37.75375160517638), np.float64(22.463596987047175))",0.8577433544487508
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,129,Shrubland,"(np.float64(37.743496310820596), np.float64(22.464818410859177))",137,Shrubland,"(np.float64(37.739780689390976), np.float64(22.462306960676745))",0.468055128610548
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,121,Shrubland,"(np.float64(37.74448708630975), np.float64(22.4537891647577))",133,Shrubland,"(np.float64(37.74169050615568), np.float64(22.460576983116397))",0.6739932397589548
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,140,Shrubland,"(np.float64(37.73957161101471), np.float64(22.45896631435332))",146,Shrubland,"(np.float64(37.73580820024194), np.float64(22.456952978399467))",0.4538418629518791
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,47,Shrubland,"(np.float64(37.75408762399538), np.float64(22.454268530461))",104,Shrubland,"(np.float64(37.74763606267064), np.float64(22.449033856980986))",0.8518084279640115
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,59,Shrubland,"(np.float64(37.75269874621019), np.float64(22.447333706619958))",78,Closed DC broadleaf,"(np.float64(37.751130658388206), np.float64(22.45467119765177))",0.6696479130433483
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,51,Shrubland,"(np.float64(37.75337078384818), np.float64(22.436148506876343))",74,Grassland,"(np.float64(37.751399473443406), np.float64(22.429840054220943))",0.5974510316300219
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,62,Shrubland,"(np.float64(37.75220591860899), np.float64(22.438457132103423))",83,Shrubland,"(np.float64(37.74951776805702), np.float64(22.447020521027135))",0.8115192958967983
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,102,Shrubland,"(np.float64(37.74529721072332), np.float64(22.463491296956185))",119,Shrubland,"(np.float64(37.74494791211866), np.float64(22.45950320394101))",0.353624520440836
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,114,Shrubland,"(np.float64(37.74561994975666), np.float64(22.452926306491765))",130,Shrubland,"(np.float64(37.74279739167708), np.float64(22.451986749713303))",0.32404008641286075
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,1,Shrubland,"(np.float64(37.75545118728531), np.float64(22.423478796422877))",73,Shrubland,"(np.float64(37.751399473443406), np.float64(22.426752939091703))",0.5343122722274717
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,28,Closed EV needleleaf,"(np.float64(37.7558551790943), np.float64(22.468170220233436))",90,Shrubland,"(np.float64(37.74876508590247), np.float64(22.463986231998252))",0.8690421751103901
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,113,Shrubland,"(np.float64(37.745869563736484), np.float64(22.448573665905823))",134,Shrubland,"(np.float64(37.741990946511486), np.float64(22.455744976827155))",0.7647366727611362
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.75849619090062), np.float64(22.451771993878225))",60,Shrubland,"(np.float64(37.75301236377459), np.float64(22.452120972110226))",0.6094365853784374
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,92,Shrubland,"(np.float64(37.74871132289143), np.float64(22.44983919136253))",111,Shrubland,"(np.float64(37.746202382376254), np.float64(22.451718304919453))",0.3239963113380044
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,132,Shrubland,"(np.float64(37.74279739167708), np.float64(22.460174315925627))",147,Shrubland,"(np.float64(37.73553938518675), np.float64(22.459234759147165))",0.8098229557708168
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,84,Shrubland,"(np.float64(37.74938336052942), np.float64(22.45077874814099))",107,Shrubland,"(np.float64(37.74672881185935), np.float64(22.446181631046365))",0.5009570594836322
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,103,Shrubland,"(np.float64(37.74659745904828), np.float64(22.44235324222503))",120,Shrubland,"(np.float64(37.744589492045066), np.float64(22.445096666671233))",0.3288361743670072
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,76,Shrubland,"(np.float64(37.751130658388206), np.float64(22.444738740279437))",103,Shrubland,"(np.float64(37.74659745904828), np.float64(22.44235324222503))",0.5453045016810278
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,116,Grassland,"(np.float64(37.745485542229055), np.float64(22.456147644017925))",139,Shrubland,"(np.float64(37.73984042606991), np.float64(22.458026757574853))",0.6480808937045044
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,95,Shrubland,"(np.float64(37.74806616675895), np.float64(22.453463196079458))",116,Grassland,"(np.float64(37.745485542229055), np.float64(22.456147644017925))",0.3715047903857556
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,54,Shrubland,"(np.float64(37.75354999388498), np.float64(22.45225519450715))",84,Shrubland,"(np.float64(37.74938336052942), np.float64(22.45077874814099))",0.4804179529429241
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,65,Shrubland,"(np.float64(37.752138714845195), np.float64(22.45894394395383))",93,Shrubland,"(np.float64(37.74871132289143), np.float64(22.451449860125607))",0.76217152337796
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,106,Shrubland,"(np.float64(37.74736724761544), np.float64(22.45789253517793))",131,Shrubland,"(np.float64(37.74279739167708), np.float64(22.454536975254847))",0.5871394155991051
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,87,Shrubland,"(np.float64(37.747991847302515), np.float64(22.44604938250822))",117,Shrubland,"(np.float64(37.744813504591065), np.float64(22.441785847547123))",0.5154066002104826
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,7,Grassland,"(np.float64(37.779087424128754), np.float64(22.406216912362424))",8,Grassland,"(np.float64(37.77666808863198), np.float64(22.408901360300895))",0.35781988721102914
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.752135177804995), np.float64(22.452622540014517))",94,Shrubland,"(np.float64(37.74844250783623), np.float64(22.4479600778056))",0.5803627194661971
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,47,Shrubland,"(np.float64(37.75408762399538), np.float64(22.454268530461))",81,Shrubland,"(np.float64(37.74978658311222), np.float64(22.449033856980986))",0.6638575052696813
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.75543169927137), np.float64(22.452926306491765))",77,Grassland,"(np.float64(37.75099625086061), np.float64(22.45359741847638))",0.49583827325572805
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,22,Shrubland,"(np.float64(37.76249001457784), np.float64(22.464768556826034))",24,Grassland,"(np.float64(37.7628241132893), np.float64(22.458429424765622))",0.5598007858287127
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,21,Shrubland,"(np.float64(37.76457141114808), np.float64(22.465945878993335))",28,Closed EV needleleaf,"(np.float64(37.7558551790943), np.float64(22.468170220233436))",0.9870872660239861
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,80,Shrubland,"(np.float64(37.74988433404138), np.float64(22.44805769409427))",114,Shrubland,"(np.float64(37.74561994975666), np.float64(22.452926306491765))",0.6388549319233272
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.75849619090062), np.float64(22.451771993878225))",37,Shrubland,"(np.float64(37.75596932938176), np.float64(22.46030853832255))",0.8028321883683943
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,91,Shrubland,"(np.float64(37.74871132289143), np.float64(22.449033856980986))",123,Shrubland,"(np.float64(37.74393985566167), np.float64(22.444201850691744))",0.6795805586353991
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,64,Shrubland,"(np.float64(37.75258225968627), np.float64(22.454617508693))",106,Shrubland,"(np.float64(37.74736724761544), np.float64(22.45789253517793))",0.6467938419848548
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,24,Grassland,"(np.float64(37.7628241132893), np.float64(22.458429424765622))",33,Shrubland,"(np.float64(37.75758221971295), np.float64(22.465543211802565))",0.8552438505284773
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,102,Shrubland,"(np.float64(37.74529721072332), np.float64(22.463491296956185))",132,Shrubland,"(np.float64(37.74279739167708), np.float64(22.460174315925627))",0.40305212493667913
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,76,Shrubland,"(np.float64(37.751130658388206), np.float64(22.444738740279437))",80,Shrubland,"(np.float64(37.74988433404138), np.float64(22.44805769409427))",0.32355834003588646
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,55,Shrubland,"(np.float64(37.75328117882979), np.float64(22.43171916777787))",57,Shrubland,"(np.float64(37.75301236377459), np.float64(22.433195614144026))",0.1334904527133786
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,42,Shrubland,"(np.float64(37.75516288421617), np.float64(22.450644525744067))",87,Shrubland,"(np.float64(37.747991847302515), np.float64(22.44604938250822))",0.8930237401966886
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.76645311653447), np.float64(22.463171949456918))",25,Shrubland,"(np.float64(37.762286483178904), np.float64(22.459637426337935))",0.5575525170239604
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,73,Shrubland,"(np.float64(37.751399473443406), np.float64(22.426752939091703))",74,Grassland,"(np.float64(37.751399473443406), np.float64(22.429840054220943))",0.2720616974559561
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,33,Shrubland,"(np.float64(37.75758221971295), np.float64(22.465543211802565))",38,Shrubland,"(np.float64(37.75570051432656), np.float64(22.464066765436407))",0.24606483661143128
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,65,Shrubland,"(np.float64(37.752138714845195), np.float64(22.45894394395383))",70,Shrubland,"(np.float64(37.750423042287025), np.float64(22.456502938598017))",0.28729633957832723
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,17,Shrubland,"(np.float64(37.76423322446574), np.float64(22.461330360441064))",30,Shrubland,"(np.float64(37.76080800037532), np.float64(22.463529875848714))",0.4267241032368829
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,35,Shrubland,"(np.float64(37.75610373690936), np.float64(22.449436524171755))",84,Shrubland,"(np.float64(37.74938336052942), np.float64(22.45077874814099))",0.7552272932610145
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,54,Shrubland,"(np.float64(37.75354999388498), np.float64(22.45225519450715))",97,Shrubland,"(np.float64(37.74817369278103), np.float64(22.44876541218714))",0.6713181535919966
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,65,Shrubland,"(np.float64(37.752138714845195), np.float64(22.45894394395383))",106,Shrubland,"(np.float64(37.74736724761544), np.float64(22.45789253517793))",0.5376386049742007
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.75543169927137), np.float64(22.452926306491765))",54,Shrubland,"(np.float64(37.75354999388498), np.float64(22.45225519450715))",0.2170660499404076
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,139,Shrubland,"(np.float64(37.73984042606991), np.float64(22.458026757574853))",141,Shrubland,"(np.float64(37.73957161101471), np.float64(22.459771648734858))",0.1566655190626789
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,77,Grassland,"(np.float64(37.75099625086061), np.float64(22.45359741847638))",80,Shrubland,"(np.float64(37.74988433404138), np.float64(22.44805769409427))",0.5035690171488582
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,69,Shrubland,"(np.float64(37.751642062639554), np.float64(22.44213940898292))",76,Shrubland,"(np.float64(37.751130658388206), np.float64(22.444738740279437))",0.23600191268966594
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,87,Shrubland,"(np.float64(37.747991847302515), np.float64(22.44604938250822))",130,Shrubland,"(np.float64(37.74279739167708), np.float64(22.451986749713303))",0.7786101122637517
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,60,Shrubland,"(np.float64(37.75301236377459), np.float64(22.452120972110226))",113,Shrubland,"(np.float64(37.745869563736484), np.float64(22.448573665905823))",0.8522051936508687
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,80,Shrubland,"(np.float64(37.74988433404138), np.float64(22.44805769409427))",91,Shrubland,"(np.float64(37.74871132289143), np.float64(22.449033856980986))",0.15605048695111443
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.75946392509933), np.float64(22.451315637728683))",49,Shrubland,"(np.float64(37.75381880894018), np.float64(22.4582952023687))",0.8779918601627106
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,90,Shrubland,"(np.float64(37.74876508590247), np.float64(22.463986231998252))",135,Shrubland,"(np.float64(37.74156852285332), np.float64(22.463990066923877))",0.7987585502773284
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,83,Shrubland,"(np.float64(37.74951776805702), np.float64(22.447020521027135))",96,Shrubland,"(np.float64(37.74817369278103), np.float64(22.442322737134816))",0.440077904679215
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,143,Shrubland,"(np.float64(37.73803552498501), np.float64(22.461574063779256))",147,Shrubland,"(np.float64(37.73553938518675), np.float64(22.459234759147165))",0.3453620342973286
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,135,Shrubland,"(np.float64(37.74156852285332), np.float64(22.463990066923877))",143,Shrubland,"(np.float64(37.73803552498501), np.float64(22.461574063779256))",0.44622461158278426
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,113,Shrubland,"(np.float64(37.745869563736484), np.float64(22.448573665905823))",124,Shrubland,"(np.float64(37.74414146695307), np.float64(22.44688629863021))",0.2427050514338345
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,132,Shrubland,"(np.float64(37.74279739167708), np.float64(22.460174315925627))",137,Shrubland,"(np.float64(37.739780689390976), np.float64(22.462306960676745))",0.38398370531189185
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,105,Shrubland,"(np.float64(37.74709843256024), np.float64(22.450606176487803))",120,Shrubland,"(np.float64(37.744589492045066), np.float64(22.445096666671233))",0.5597619690685876
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,84,Shrubland,"(np.float64(37.74938336052942), np.float64(22.45077874814099))",97,Shrubland,"(np.float64(37.74817369278103), np.float64(22.44876541218714))",0.22251012699905448
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,76,Shrubland,"(np.float64(37.751130658388206), np.float64(22.444738740279437))",93,Shrubland,"(np.float64(37.74871132289143), np.float64(22.451449860125607))",0.6495535002151056
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,116,Grassland,"(np.float64(37.745485542229055), np.float64(22.456147644017925))",129,Shrubland,"(np.float64(37.743496310820596), np.float64(22.464818410859177))",0.7954643937057039
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,95,Shrubland,"(np.float64(37.74806616675895), np.float64(22.453463196079458))",106,Shrubland,"(np.float64(37.74736724761544), np.float64(22.45789253517793))",0.3980018999628106
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,106,Shrubland,"(np.float64(37.74736724761544), np.float64(22.45789253517793))",121,Shrubland,"(np.float64(37.74448708630975), np.float64(22.4537891647577))",0.48268149478539374
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,125,Shrubland,"(np.float64(37.74396225691627), np.float64(22.448496967393293))",134,Shrubland,"(np.float64(37.741990946511486), np.float64(22.455744976827155))",0.6752566658663146
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,128,Shrubland,"(np.float64(37.743603836842674), np.float64(22.454134308064077))",139,Shrubland,"(np.float64(37.73984042606991), np.float64(22.458026757574853))",0.5405388952170778
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,35,Shrubland,"(np.float64(37.75610373690936), np.float64(22.449436524171755))",97,Shrubland,"(np.float64(37.74817369278103), np.float64(22.44876541218714))",0.8821546411326785
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,87,Shrubland,"(np.float64(37.747991847302515), np.float64(22.44604938250822))",107,Shrubland,"(np.float64(37.74672881185935), np.float64(22.446181631046365))",0.1406701498238868
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,127,Shrubland,"(np.float64(37.7437190432949), np.float64(22.455016340958142))",143,Shrubland,"(np.float64(37.73803552498501), np.float64(22.461574063779256))",0.8555835514893562
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,47,Shrubland,"(np.float64(37.75408762399538), np.float64(22.454268530461))",71,Shrubland,"(np.float64(37.751757893517), np.float64(22.46281402306512))",0.7962398877735258
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,98,Shrubland,"(np.float64(37.74817369278103), np.float64(22.463664098245637))",116,Grassland,"(np.float64(37.745485542229055), np.float64(22.456147644017925))",0.7265414843685767
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,71,Shrubland,"(np.float64(37.751757893517), np.float64(22.46281402306512))",99,Shrubland,"(np.float64(37.74817369278103), np.float64(22.467288102962566))",0.5601165653026794
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.75596932938176), np.float64(22.46030853832255))",106,Shrubland,"(np.float64(37.74736724761544), np.float64(22.45789253517793))",0.9782132105467343
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,60,Shrubland,"(np.float64(37.75301236377459), np.float64(22.452120972110226))",126,Shrubland,"(np.float64(37.74414146695307), np.float64(22.452792084094842))",0.9863710299110076
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,101,Shrubland,"(np.float64(37.747535257024936), np.float64(22.461717873490247))",127,Shrubland,"(np.float64(37.7437190432949), np.float64(22.455016340958142))",0.7268182266166922
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,80,Shrubland,"(np.float64(37.74988433404138), np.float64(22.44805769409427))",104,Shrubland,"(np.float64(37.74763606267064), np.float64(22.449033856980986))",0.2639530559521826
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,13,Shrubland,"(np.float64(37.76725956170006), np.float64(22.463664098245637))",14,Shrubland,"(np.float64(37.76645311653447), np.float64(22.463171949456918))",0.09945966724408101
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,91,Shrubland,"(np.float64(37.74871132289143), np.float64(22.449033856980986))",113,Shrubland,"(np.float64(37.745869563736484), np.float64(22.448573665905823))",0.3180086177741079
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,49,Shrubland,"(np.float64(37.75381880894018), np.float64(22.4582952023687))",116,Grassland,"(np.float64(37.745485542229055), np.float64(22.456147644017925))",0.9440896173100082
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,42,Shrubland,"(np.float64(37.75516288421617), np.float64(22.450644525744067))",77,Grassland,"(np.float64(37.75099625086061), np.float64(22.45359741847638))",0.5306499577150963
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,2,Shrubland,"(np.float64(37.78724148080308), np.float64(22.437624953242498))",4,Shrubland,"(np.float64(37.786614245674286), np.float64(22.439101399608656))",0.14751548435860382
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,53,Shrubland,"(np.float64(37.753348382593586), np.float64(22.45074519254176))",86,Shrubland,"(np.float64(37.748800927909826), np.float64(22.443843924299948))",0.7903530260631548
863f29987ffffff,CENTER,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.76645311653447), np.float64(22.463171949456918))",15,Shrubland,"(np.float64(37.76524344878608), np.float64(22.46218765187948))",0.15983847207816781
