H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299afffffff,N6,Corridors_2022_within_1.0km,99,Shrubland,"(np.float64(37.79161018030919), np.float64(22.45674649396527))",112,Shrubland,"(np.float64(37.78784856715555), np.float64(22.449226199352058))",0.7830064056050358
863f299afffffff,N6,Corridors_2022_within_1.0km,70,Grassland,"(np.float64(37.80477582634695), np.float64(22.464803952479425))",85,Shrubland,"(np.float64(37.799939466577975), np.float64(22.466012571256545))",0.5472519030660395
863f299afffffff,N6,Corridors_2022_within_1.0km,62,Shrubland,"(np.float64(37.807194006231434), np.float64(22.470981337340277))",81,Shrubland,"(np.float64(37.801462024283026), np.float64(22.469325081979033))",0.6527144293321888
863f299afffffff,N6,Corridors_2022_within_1.0km,81,Shrubland,"(np.float64(37.801462024283026), np.float64(22.469325081979033))",94,Grassland,"(np.float64(37.79322230023218), np.float64(22.470309882464097))",0.9186524911894676
863f299afffffff,N6,Corridors_2022_within_1.0km,21,Shrubland,"(np.float64(37.8187475323462), np.float64(22.475278648547825))",49,Closed DC broadleaf,"(np.float64(37.812836425961905), np.float64(22.476218685374477))",0.6612919900066403
863f299afffffff,N6,Corridors_2022_within_1.0km,13,Shrubland,"(np.float64(37.82191803486142), np.float64(22.477776460687213))",45,Closed DC broadleaf,"(np.float64(37.81337379926957), np.float64(22.476218685374477))",0.9582181748548175
863f299afffffff,N6,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.815523292500224), np.float64(22.476218685374477))",58,Shrubland,"(np.float64(37.81068693273125), np.float64(22.47648726732495))",0.5373225263039739
863f299afffffff,N6,Corridors_2022_within_1.0km,92,Grassland,"(np.float64(37.79322230023218), np.float64(22.45741794884145))",109,Shrubland,"(np.float64(37.78838594046321), np.float64(22.45150914593107))",0.7476817023892799
863f299afffffff,N6,Corridors_2022_within_1.0km,24,Shrubland,"(np.float64(37.817269755750125), np.float64(22.477561595126836))",54,Shrubland,"(np.float64(37.81203036600041), np.float64(22.478233050003013))",0.5845332119325275
863f299afffffff,N6,Corridors_2022_within_1.0km,3,Shrubland,"(np.float64(37.82391975043247), np.float64(22.480113123656317))",31,Shrubland,"(np.float64(37.81606066580788), np.float64(22.475950103424005))",0.9461849544457505
863f299afffffff,N6,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.82130005555761), np.float64(22.4826646521858))",46,Shrubland,"(np.float64(37.81337379926957), np.float64(22.478904504879193))",0.939994919469513
863f299afffffff,N6,Corridors_2022_within_1.0km,33,Shrubland,"(np.float64(37.815388949173304), np.float64(22.476890140250656))",59,Shrubland,"(np.float64(37.81041824607742), np.float64(22.474338611721173))",0.5957064046640727
863f299afffffff,N6,Corridors_2022_within_1.0km,25,Shrubland,"(np.float64(37.81753844240396), np.float64(22.48038170560679))",55,Closed DC broadleaf,"(np.float64(37.81203036600041), np.float64(22.479173086829665))",0.620551421932169
863f299afffffff,N6,Corridors_2022_within_1.0km,10,Shrubland,"(np.float64(37.82277783215368), np.float64(22.480113123656317))",12,Shrubland,"(np.float64(37.82240167083832), np.float64(22.481751473554194))",0.15016711228833043
863f299afffffff,N6,Corridors_2022_within_1.0km,43,Shrubland,"(np.float64(37.813642485923395), np.float64(22.47997883268108))",45,Closed DC broadleaf,"(np.float64(37.81337379926957), np.float64(22.476218685374477))",0.33243794667854343
863f299afffffff,N6,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.815523292500224), np.float64(22.476218685374477))",35,Shrubland,"(np.float64(37.81525460584639), np.float64(22.47971025073061))",0.30888299560387167
863f299afffffff,N6,Corridors_2022_within_1.0km,11,Shrubland,"(np.float64(37.82264348882676), np.float64(22.480784578532496))",12,Shrubland,"(np.float64(37.82240167083832), np.float64(22.481751473554194))",0.08925998136131158
863f299afffffff,N6,Corridors_2022_within_1.0km,3,Shrubland,"(np.float64(37.82391975043247), np.float64(22.480113123656317))",8,Grassland,"(np.float64(37.82331520546134), np.float64(22.48427614388863))",0.3726138586068435
863f299afffffff,N6,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.82130005555761), np.float64(22.4826646521858))",23,Shrubland,"(np.float64(37.81821015903854), np.float64(22.47910594134205))",0.4645402583280202
863f299afffffff,N6,Corridors_2022_within_1.0km,33,Shrubland,"(np.float64(37.815388949173304), np.float64(22.476890140250656))",36,Grassland,"(np.float64(37.81512026251947), np.float64(22.481456033408676))",0.40314217129595614
863f299afffffff,N6,Corridors_2022_within_1.0km,65,Grassland,"(np.float64(37.805581886308445), np.float64(22.468966972711737))",68,Shrubland,"(np.float64(37.80504451300078), np.float64(22.47057846441457))",0.15393908793084188
863f299afffffff,N6,Corridors_2022_within_1.0km,25,Shrubland,"(np.float64(37.81753844240396), np.float64(22.48038170560679))",32,Shrubland,"(np.float64(37.815523292500224), np.float64(22.476218685374477))",0.4294083062511581
863f299afffffff,N6,Corridors_2022_within_1.0km,44,Shrubland,"(np.float64(37.81337379926957), np.float64(22.475547230498297))",45,Closed DC broadleaf,"(np.float64(37.81337379926957), np.float64(22.476218685374477))",0.05912467765840856
863f299afffffff,N6,Corridors_2022_within_1.0km,36,Grassland,"(np.float64(37.81512026251947), np.float64(22.481456033408676))",41,Shrubland,"(np.float64(37.81391117257723), np.float64(22.479173086829665))",0.2417005065398709
863f299afffffff,N6,Corridors_2022_within_1.0km,47,Closed DC broadleaf,"(np.float64(37.81310511261574), np.float64(22.476890140250656))",56,Grassland,"(np.float64(37.811224306038916), np.float64(22.47836734097825))",0.24596551367356834
863f299afffffff,N6,Corridors_2022_within_1.0km,6,Shrubland,"(np.float64(37.823583892115174), np.float64(22.482933234136272))",18,Grassland,"(np.float64(37.82062833892302), np.float64(22.483738979987685))",0.33562906960427424
863f299afffffff,N6,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.80544754298153), np.float64(22.46990700953839))",69,Shrubland,"(np.float64(37.80477582634695), np.float64(22.464132497603245))",0.5139651555484662
863f299afffffff,N6,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.81417985923106), np.float64(22.47272712001834))",52,Shrubland,"(np.float64(37.81229905265424), np.float64(22.473532865869757))",0.22048365639188922
863f299afffffff,N6,Corridors_2022_within_1.0km,18,Grassland,"(np.float64(37.82062833892302), np.float64(22.483738979987685))",29,Shrubland,"(np.float64(37.81659803911555), np.float64(22.483067525111508))",0.45122507105046245
863f299afffffff,N6,Corridors_2022_within_1.0km,77,Shrubland,"(np.float64(37.80255916145284), np.float64(22.46554255284322))",78,Grassland,"(np.float64(37.802447208680405), np.float64(22.468698390761265))",0.278204364042744
863f299afffffff,N6,Corridors_2022_within_1.0km,50,Closed DC broadleaf,"(np.float64(37.81256773930807), np.float64(22.478770213903957))",61,Shrubland,"(np.float64(37.80880612615443), np.float64(22.475950103424005))",0.4857835512727871
863f299afffffff,N6,Corridors_2022_within_1.0km,10,Shrubland,"(np.float64(37.82277783215368), np.float64(22.480113123656317))",25,Shrubland,"(np.float64(37.81753844240396), np.float64(22.48038170560679))",0.5820165949899377
863f299afffffff,N6,Corridors_2022_within_1.0km,110,Shrubland,"(np.float64(37.78811725380938), np.float64(22.446137506921634))",112,Shrubland,"(np.float64(37.78784856715555), np.float64(22.449226199352058))",0.2736962118380998
863f299afffffff,N6,Corridors_2022_within_1.0km,69,Shrubland,"(np.float64(37.80477582634695), np.float64(22.464132497603245))",74,Shrubland,"(np.float64(37.803701079731624), np.float64(22.46816122686032))",0.37430882101406854
863f299afffffff,N6,Corridors_2022_within_1.0km,29,Shrubland,"(np.float64(37.81659803911555), np.float64(22.483067525111508))",38,Shrubland,"(np.float64(37.81458288921181), np.float64(22.476352976349713))",0.6321226174329531
863f299afffffff,N6,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.81659803911555), np.float64(22.47514435757259))",42,Shrubland,"(np.float64(37.81354172842821), np.float64(22.474271466233557))",0.347827320430583
863f299afffffff,N6,Corridors_2022_within_1.0km,7,Shrubland,"(np.float64(37.82331520546134), np.float64(22.483470398037216))",19,Shrubland,"(np.float64(37.81964315452564), np.float64(22.479620723413785))",0.5300929337503745
863f299afffffff,N6,Corridors_2022_within_1.0km,80,Shrubland,"(np.float64(37.80132128365483), np.float64(22.466472997457355))",89,Shrubland,"(np.float64(37.79805866000115), np.float64(22.466012571256545))",0.3643906520582906
863f299afffffff,N6,Corridors_2022_within_1.0km,59,Shrubland,"(np.float64(37.81041824607742), np.float64(22.474338611721173))",66,Shrubland,"(np.float64(37.80544754298153), np.float64(22.46990700953839))",0.6757831747603548
863f299afffffff,N6,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.81606066580788), np.float64(22.475950103424005))",47,Closed DC broadleaf,"(np.float64(37.81310511261574), np.float64(22.476890140250656))",0.3383272637842078
863f299afffffff,N6,Corridors_2022_within_1.0km,91,Shrubland,"(np.float64(37.794431390174424), np.float64(22.462521005900413))",98,Shrubland,"(np.float64(37.79214755361686), np.float64(22.470041300513625))",0.7092236812482324
863f299afffffff,N6,Corridors_2022_within_1.0km,83,Closed DC broadleaf,"(np.float64(37.80074552653947), np.float64(22.46856409978603))",94,Grassland,"(np.float64(37.79322230023218), np.float64(22.470309882464097))",0.8490609738409302
863f299afffffff,N6,Corridors_2022_within_1.0km,43,Shrubland,"(np.float64(37.813642485923395), np.float64(22.47997883268108))",58,Shrubland,"(np.float64(37.81068693273125), np.float64(22.47648726732495))",0.44960138030683405
863f299afffffff,N6,Corridors_2022_within_1.0km,62,Shrubland,"(np.float64(37.807194006231434), np.float64(22.470981337340277))",71,Grassland,"(np.float64(37.80423845303929), np.float64(22.468966972711737))",0.3729365314936564
