H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299a7ffffff,N1,Corridors_2022_within_1.0km,18,Grassland,"(np.float64(37.84515307512884), np.float64(22.411278041916336))",49,Grassland,"(np.float64(37.842465751585216), np.float64(22.404831321378875))",0.6410501268927962
863f299a7ffffff,N1,Corridors_2022_within_1.0km,77,Shrubland,"(np.float64(37.839106597155684), np.float64(22.41396417547361))",98,Shrubland,"(np.float64(37.8383004000926), np.float64(22.416381695675156))",0.2308492757051163
863f299a7ffffff,N1,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.843540681002665), np.float64(22.40389117463383))",62,Shrubland,"(np.float64(37.84036963922119), np.float64(22.402037742479312))",0.38793568514521864
863f299a7ffffff,N1,Corridors_2022_within_1.0km,110,Shrubland,"(np.float64(37.83762856920669), np.float64(22.42444009634698))",132,Shrubland,"(np.float64(37.83588180890334), np.float64(22.42444009634698))",0.19387884723389115
863f299a7ffffff,N1,Corridors_2022_within_1.0km,89,Shrubland,"(np.float64(37.83870349862414), np.float64(22.426589003192802))",109,Shrubland,"(np.float64(37.836545961721974), np.float64(22.422705621535712))",0.41737273961054994
863f299a7ffffff,N1,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.84031589275032), np.float64(22.42873791003862))",125,Shrubland,"(np.float64(37.836553639789244), np.float64(22.429543750105804))",0.42356714634259224
863f299a7ffffff,N1,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.8432719486483), np.float64(22.406174388157513))",108,Shrubland,"(np.float64(37.83749420302951), np.float64(22.399324747586462))",0.880210686285027
863f299a7ffffff,N1,Corridors_2022_within_1.0km,78,Shrubland,"(np.float64(37.83924096333287), np.float64(22.426723309870667))",99,Shrubland,"(np.float64(37.83843476626978), np.float64(22.41933644258816))",0.6563523660951062
863f299a7ffffff,N1,Corridors_2022_within_1.0km,70,Shrubland,"(np.float64(37.839711244953), np.float64(22.405771468123923))",95,Shrubland,"(np.float64(37.83843476626978), np.float64(22.40523424141247))",0.14936422853943176
863f299a7ffffff,N1,Corridors_2022_within_1.0km,43,Closed DC broadleaf,"(np.float64(37.84313758247112), np.float64(22.42578316312562))",78,Shrubland,"(np.float64(37.83924096333287), np.float64(22.426723309870667))",0.44034500580708164
863f299a7ffffff,N1,Corridors_2022_within_1.0km,102,Shrubland,"(np.float64(37.837957019862024), np.float64(22.407606992721394))",127,Shrubland,"(np.float64(37.836092955753195), np.float64(22.408208174993735))",0.2135594467372803
863f299a7ffffff,N1,Corridors_2022_within_1.0km,22,Shrubland,"(np.float64(37.84488434277448), np.float64(22.414770015540793))",55,Shrubland,"(np.float64(37.84192828687649), np.float64(22.42041089601107))",0.5951200855161843
863f299a7ffffff,N1,Corridors_2022_within_1.0km,81,Grassland,"(np.float64(37.838972230978506), np.float64(22.406711614868968))",104,Shrubland,"(np.float64(37.83789730156106), np.float64(22.4006678143651))",0.545218816576845
863f299a7ffffff,N1,Corridors_2022_within_1.0km,72,Closed DC broadleaf,"(np.float64(37.83938754461706), np.float64(22.422584222252866))",141,Shrubland,"(np.float64(37.83433659786575), np.float64(22.425716009786687))",0.6247372522708833
863f299a7ffffff,N1,Corridors_2022_within_1.0km,64,Closed DC broadleaf,"(np.float64(37.8404502589275), np.float64(22.42081381604466))",137,Shrubland,"(np.float64(37.83547871037179), np.float64(22.42793206997144))",0.8349278333173861
863f299a7ffffff,N1,Corridors_2022_within_1.0km,111,Shrubland,"(np.float64(37.83762856920669), np.float64(22.42900652339435))",132,Shrubland,"(np.float64(37.83588180890334), np.float64(22.42444009634698))",0.44628159608582674
863f299a7ffffff,N1,Corridors_2022_within_1.0km,84,Shrubland,"(np.float64(37.83870349862414), np.float64(22.394624013861232))",115,Shrubland,"(np.float64(37.83735983685233), np.float64(22.40107073439869))",0.5867446206525585
863f299a7ffffff,N1,Corridors_2022_within_1.0km,103,Shrubland,"(np.float64(37.838166033915414), np.float64(22.431289736918032))",128,Shrubland,"(np.float64(37.83606992155139), np.float64(22.426051776481348))",0.5164510687027233
863f299a7ffffff,N1,Corridors_2022_within_1.0km,21,Shrubland,"(np.float64(37.84488434277448), np.float64(22.40523424141247))",95,Shrubland,"(np.float64(37.83843476626978), np.float64(22.40523424141247))",0.7158609567067632
863f299a7ffffff,N1,Corridors_2022_within_1.0km,53,Shrubland,"(np.float64(37.841693146066426), np.float64(22.413074393732764))",127,Shrubland,"(np.float64(37.836092955753195), np.float64(22.408208174993735))",0.7548819745401847
863f299a7ffffff,N1,Corridors_2022_within_1.0km,13,Shrubland,"(np.float64(37.84622800454629), np.float64(22.43155835027376))",91,Shrubland,"(np.float64(37.83870349862414), np.float64(22.430618203528713))",0.839260885558448
863f299a7ffffff,N1,Corridors_2022_within_1.0km,52,Shrubland,"(np.float64(37.841982033347364), np.float64(22.404240371996277))",82,Shrubland,"(np.float64(37.838793076075596), np.float64(22.409397748426244))",0.575645134008247
863f299a7ffffff,N1,Corridors_2022_within_1.0km,36,Shrubland,"(np.float64(37.843387119657315), np.float64(22.397617134110767))",74,Shrubland,"(np.float64(37.83950969568723), np.float64(22.400399201009375))",0.49516053644758284
863f299a7ffffff,N1,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.843540681002665), np.float64(22.40389117463383))",39,Shrubland,"(np.float64(37.8432719486483), np.float64(22.406174388157513))",0.2031674005119508
863f299a7ffffff,N1,Corridors_2022_within_1.0km,109,Shrubland,"(np.float64(37.836545961721974), np.float64(22.422705621535712))",144,Shrubland,"(np.float64(37.83198518976508), np.float64(22.427797763293576))",0.6761590109240354
863f299a7ffffff,N1,Corridors_2022_within_1.0km,88,Shrubland,"(np.float64(37.83870349862414), np.float64(22.40818898832547))",121,Shrubland,"(np.float64(37.8368223721436), np.float64(22.406711614868968))",0.24598070953605825
863f299a7ffffff,N1,Corridors_2022_within_1.0km,65,Shrubland,"(np.float64(37.84042338569206), np.float64(22.435345798589516))",137,Shrubland,"(np.float64(37.83547871037179), np.float64(22.42793206997144))",0.852697093369767
863f299a7ffffff,N1,Corridors_2022_within_1.0km,38,Shrubland,"(np.float64(37.8432719486483), np.float64(22.398787520875008))",120,Shrubland,"(np.float64(37.83668800596642), np.float64(22.401205041076555))",0.7611268565338095
863f299a7ffffff,N1,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.8432719486483), np.float64(22.406174388157513))",85,Shrubland,"(np.float64(37.83856913244696), np.float64(22.39999628097578))",0.7537855881922244
863f299a7ffffff,N1,Corridors_2022_within_1.0km,57,Shrubland,"(np.float64(37.84165955452213), np.float64(22.411949575305655))",133,Shrubland,"(np.float64(37.83547871037179), np.float64(22.407786068291877))",0.7777899350555807
863f299a7ffffff,N1,Corridors_2022_within_1.0km,98,Shrubland,"(np.float64(37.8383004000926), np.float64(22.416381695675156))",134,Shrubland,"(np.float64(37.8348815273621), np.float64(22.420052744870098))",0.49842356903138413
863f299a7ffffff,N1,Corridors_2022_within_1.0km,58,Shrubland,"(np.float64(37.84125645599058), np.float64(22.41611308231943))",98,Shrubland,"(np.float64(37.8383004000926), np.float64(22.416381695675156))",0.32895367146194526
863f299a7ffffff,N1,Corridors_2022_within_1.0km,7,Shrubland,"(np.float64(37.847034201609375), np.float64(22.42900652339435))",16,Shrubland,"(np.float64(37.84595927219193), np.float64(22.429812363461533))",0.13880008250708734
863f299a7ffffff,N1,Corridors_2022_within_1.0km,50,Shrubland,"(np.float64(37.842465751585216), np.float64(22.407383148258287))",94,Shrubland,"(np.float64(37.83799807619394), np.float64(22.40355540793917))",0.5995165659157634
863f299a7ffffff,N1,Corridors_2022_within_1.0km,10,Shrubland,"(np.float64(37.84609363836911), np.float64(22.412755415372835))",58,Shrubland,"(np.float64(37.84125645599058), np.float64(22.41611308231943))",0.6128616268629441
863f299a7ffffff,N1,Corridors_2022_within_1.0km,51,Shrubland,"(np.float64(37.842465751585216), np.float64(22.429275136750075))",59,Shrubland,"(np.float64(37.84139082216777), np.float64(22.422559802856888))",0.6030091654731888
863f299a7ffffff,N1,Corridors_2022_within_1.0km,62,Shrubland,"(np.float64(37.84036963922119), np.float64(22.402037742479312))",68,Shrubland,"(np.float64(37.839912794218776), np.float64(22.408457601681196))",0.5673642965684927
863f299a7ffffff,N1,Corridors_2022_within_1.0km,114,Shrubland,"(np.float64(37.837147090405125), np.float64(22.396806497376517))",115,Shrubland,"(np.float64(37.83735983685233), np.float64(22.40107073439869))",0.3761066359275042
863f299a7ffffff,N1,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.84434687806576), np.float64(22.400130587653646))",75,Grassland,"(np.float64(37.83950969568723), np.float64(22.40133934775442))",0.5473363831707021
863f299a7ffffff,N1,Corridors_2022_within_1.0km,39,Shrubland,"(np.float64(37.8432719486483), np.float64(22.406174388157513))",121,Shrubland,"(np.float64(37.8368223721436), np.float64(22.406711614868968))",0.7174209409150996
863f299a7ffffff,N1,Corridors_2022_within_1.0km,80,Shrubland,"(np.float64(37.838972230978506), np.float64(22.400802121042965))",122,Shrubland,"(np.float64(37.836553639789244), np.float64(22.398653214197143))",0.3283979591125688
863f299a7ffffff,N1,Corridors_2022_within_1.0km,40,Shrubland,"(np.float64(37.8432719486483), np.float64(22.407248841580422))",49,Grassland,"(np.float64(37.842465751585216), np.float64(22.404831321378875))",0.23083826885108874
863f299a7ffffff,N1,Corridors_2022_within_1.0km,99,Shrubland,"(np.float64(37.83843476626978), np.float64(22.41933644258816))",135,Shrubland,"(np.float64(37.83547871037179), np.float64(22.4251116297363))",0.6050547943954524
863f299a7ffffff,N1,Corridors_2022_within_1.0km,59,Shrubland,"(np.float64(37.84139082216777), np.float64(22.422559802856888))",99,Shrubland,"(np.float64(37.83843476626978), np.float64(22.41933644258816))",0.43376743906927606
863f299a7ffffff,N1,Corridors_2022_within_1.0km,11,Shrubland,"(np.float64(37.84622800454629), np.float64(22.413426948762154))",22,Shrubland,"(np.float64(37.84488434277448), np.float64(22.414770015540793))",0.19030533164874258
863f299a7ffffff,N1,Corridors_2022_within_1.0km,43,Closed DC broadleaf,"(np.float64(37.84313758247112), np.float64(22.42578316312562))",91,Shrubland,"(np.float64(37.83870349862414), np.float64(22.430618203528713))",0.6506474347630711
863f299a7ffffff,N1,Corridors_2022_within_1.0km,62,Shrubland,"(np.float64(37.84036963922119), np.float64(22.402037742479312))",104,Shrubland,"(np.float64(37.83789730156106), np.float64(22.4006678143651))",0.29973945405469304
863f299a7ffffff,N1,Corridors_2022_within_1.0km,147,Shrubland,"(np.float64(37.78854012580981), np.float64(22.435900932858022))",148,Grassland,"(np.float64(37.78871928071272), np.float64(22.437064924066174))",0.10443942690374565
863f299a7ffffff,N1,Corridors_2022_within_1.0km,40,Shrubland,"(np.float64(37.8432719486483), np.float64(22.407248841580422))",85,Shrubland,"(np.float64(37.83856913244696), np.float64(22.39999628097578))",0.8246205184527029
863f299a7ffffff,N1,Corridors_2022_within_1.0km,31,Closed DC broadleaf,"(np.float64(37.84383500691459), np.float64(22.423199358465766))",116,Shrubland,"(np.float64(37.83695673832079), np.float64(22.42615922182364))",0.8066741401872162
863f299a7ffffff,N1,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.84472310336186), np.float64(22.402241888629664))",33,Shrubland,"(np.float64(37.84380941335703), np.float64(22.398787520875008))",0.32051330218379864
863f299a7ffffff,N1,Corridors_2022_within_1.0km,33,Shrubland,"(np.float64(37.84380941335703), np.float64(22.398787520875008))",46,Shrubland,"(np.float64(37.84273448393958), np.float64(22.39677292070705))",0.21372515872026718
863f299a7ffffff,N1,Corridors_2022_within_1.0km,24,Shrubland,"(np.float64(37.84444459892188), np.float64(22.40700464762067))",77,Shrubland,"(np.float64(37.839106597155684), np.float64(22.41396417547361))",0.8522294933980002
863f299a7ffffff,N1,Corridors_2022_within_1.0km,85,Shrubland,"(np.float64(37.83856913244696), np.float64(22.39999628097578))",93,Shrubland,"(np.float64(37.83825561136687), np.float64(22.398653214197143))",0.12323833526456172
863f299a7ffffff,N1,Corridors_2022_within_1.0km,125,Shrubland,"(np.float64(37.836553639789244), np.float64(22.429543750105804))",129,Shrubland,"(np.float64(37.836195329983425), np.float64(22.431065892454928))",0.1397675868396144
863f299a7ffffff,N1,Corridors_2022_within_1.0km,17,Shrubland,"(np.float64(37.84508589204025), np.float64(22.404159787989556))",38,Shrubland,"(np.float64(37.8432719486483), np.float64(22.398787520875008))",0.5139348942315477
