H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299b7ffffff,N2,Corridors_2022_within_1.0km,91,Shrubland,"(np.float64(37.7553459666113), np.float64(22.34663688929136))",116,Shrubland,"(np.float64(37.75165648339431), np.float64(22.34448271270444))",0.45136547741053257
863f299b7ffffff,N2,Corridors_2022_within_1.0km,24,Shrubland,"(np.float64(37.77394959065506), np.float64(22.376458771416548))",26,Shrubland,"(np.float64(37.773704121005544), np.float64(22.378590508664022))",0.18977523253786494
863f299b7ffffff,N2,Corridors_2022_within_1.0km,83,Shrubland,"(np.float64(37.75647661469393), np.float64(22.369435258169606))",112,Shrubland,"(np.float64(37.75299540875531), np.float64(22.371006011930902))",0.4104317224754738
863f299b7ffffff,N2,Corridors_2022_within_1.0km,53,Shrubland,"(np.float64(37.76116285345745), np.float64(22.336943094650216))",89,Closed DC broadleaf,"(np.float64(37.75599460156396), np.float64(22.341628428726768))",0.7067656416792336
863f299b7ffffff,N2,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.77595797869657), np.float64(22.37760317772835))",18,Shrubland,"(np.float64(37.77476038434589), np.float64(22.378022045398026))",0.13795096199419674
863f299b7ffffff,N2,Corridors_2022_within_1.0km,45,Shrubland,"(np.float64(37.76370681164336), np.float64(22.345829073071265))",85,Shrubland,"(np.float64(37.75582202896188), np.float64(22.343974087676973))",0.8902815837128588
863f299b7ffffff,N2,Corridors_2022_within_1.0km,25,Closed DC broadleaf,"(np.float64(37.772888014118834), np.float64(22.315718685153186))",27,Shrubland,"(np.float64(37.77334707424261), np.float64(22.31459351256091))",0.11145827004791914
863f299b7ffffff,N2,Corridors_2022_within_1.0km,124,Shrubland,"(np.float64(37.7495142028167), np.float64(22.350675970391837))",149,Shrubland,"(np.float64(37.74514037997074), np.float64(22.34448271270444))",0.7304793387995738
863f299b7ffffff,N2,Corridors_2022_within_1.0km,17,Shrubland,"(np.float64(37.77522156974801), np.float64(22.374641184921334))",23,Shrubland,"(np.float64(37.77441821453141), np.float64(22.375718273214794))",0.13021164228311272
863f299b7ffffff,N2,Corridors_2022_within_1.0km,76,Shrubland,"(np.float64(37.75754775498273), np.float64(22.34044363160396))",109,Closed DC broadleaf,"(np.float64(37.75299540875531), np.float64(22.34502125685117))",0.6465523318577636
863f299b7ffffff,N2,Corridors_2022_within_1.0km,94,Shrubland,"(np.float64(37.75460211918852), np.float64(22.33815481898036))",126,Closed DC broadleaf,"(np.float64(37.749112525208396), np.float64(22.3393665433105))",0.6185867934026017
863f299b7ffffff,N2,Corridors_2022_within_1.0km,54,Closed DC broadleaf,"(np.float64(37.76102896092135), np.float64(22.340982175750693))",90,Closed DC broadleaf,"(np.float64(37.75567325947733), np.float64(22.33963581538387))",0.6061634001304641
863f299b7ffffff,N2,Corridors_2022_within_1.0km,47,Shrubland,"(np.float64(37.76317124149896), np.float64(22.344751984777805))",51,Shrubland,"(np.float64(37.7616314773338), np.float64(22.347377387493115))",0.28761848590271505
863f299b7ffffff,N2,Corridors_2022_within_1.0km,65,Shrubland,"(np.float64(37.75942225048814), np.float64(22.341655355934105))",99,Shrubland,"(np.float64(37.75406654904412), np.float64(22.33855872709041))",0.654080974013662
863f299b7ffffff,N2,Corridors_2022_within_1.0km,58,Grassland,"(np.float64(37.76022560570475), np.float64(22.345829073071265))",60,Shrubland,"(np.float64(37.75995782063254), np.float64(22.339905087457232))",0.5228541907066079
863f299b7ffffff,N2,Corridors_2022_within_1.0km,18,Shrubland,"(np.float64(37.77476038434589), np.float64(22.378022045398026))",24,Shrubland,"(np.float64(37.77394959065506), np.float64(22.376458771416548))",0.16452030406675042
863f299b7ffffff,N2,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.773079289170404), np.float64(22.37248700833441))",37,Shrubland,"(np.float64(37.77066922352059), np.float64(22.368986471380666))",0.4082555532181475
863f299b7ffffff,N2,Corridors_2022_within_1.0km,98,Shrubland,"(np.float64(37.754334334116315), np.float64(22.351618422648613))",132,Shrubland,"(np.float64(37.74844306252789), np.float64(22.3540418713089))",0.6878782322444804
